time,lat,lon
2025-06-17 10:31:28,30.472513989,114.424950009
2025-06-17 10:31:29,30.472670327,114.425893686
2025-06-17 10:31:30,30.472513555,114.425025924
2025-06-17 10:31:31,30.472507713,114.424893066
2025-06-17 10:31:32,30.472515192,114.424936233
2025-06-17 10:31:33,30.472514004,114.424950017
2025-06-17 10:31:34,30.472513531,114.424948404
2025-06-17 10:31:35,30.472514034,114.424950009
2025-06-17 10:31:36,30.472513954,114.424949987
2025-06-17 10:31:37,30.472514046,114.424950021
2025-06-17 10:31:38,30.472513947,114.424949966
2025-06-17 10:31:39,30.472514036,114.424950005
2025-06-17 10:31:40,30.472513957,114.424949948
2025-06-17 10:31:41,30.472514033,114.424950035
2025-06-17 10:31:42,30.472513959,114.424949966
2025-06-17 10:31:43,30.472514006,114.42495002
2025-06-17 10:31:44,30.472513961,114.424949987
2025-06-17 10:31:45,30.472513994,114.424950029
2025-06-17 10:31:46,30.472513965,114.424949998
2025-06-17 10:31:47,30.472513969,114.424950031
2025-06-17 10:31:48,30.472513978,114.424950011
2025-06-17 10:31:49,30.472513962,114.424950031
2025-06-17 10:31:50,30.472513984,114.424950029
2025-06-17 10:31:51,30.472513945,114.42495002
2025-06-17 10:31:52,30.472514008,114.424950041
2025-06-17 10:31:53,30.472513947,114.424950014
2025-06-17 10:31:54,30.472514028,114.424950053
2025-06-17 10:31:55,30.47251284,114.424948582
2025-06-17 10:31:56,30.472514019,114.424950047
2025-06-17 10:31:57,30.472513979,114.424949981
2025-06-17 10:31:58,30.472514044,114.424950043
2025-06-17 10:31:59,30.472513963,114.424949982
2025-06-17 10:32:00,30.472514012,114.424950039
2025-06-17 10:32:01,30.47251397,114.424949987
2025-06-17 10:32:02,30.47251402,114.424950047
2025-06-17 10:32:03,30.472516184,114.4249468
2025-06-17 10:32:04,30.472513985,114.424950062
2025-06-17 10:32:05,30.472513986,114.424950014
2025-06-17 10:32:06,30.472518024,114.424946908
2025-06-17 10:32:07,30.47251401,114.424950033
2025-06-17 10:32:08,30.472518658,114.424946927
2025-06-17 10:32:09,30.472514015,114.424950037
2025-06-17 10:32:10,30.472513963,114.42495002
2025-06-17 10:32:11,30.472514047,114.424950033
2025-06-17 10:32:12,30.472518403,114.424946783
2025-06-17 10:32:13,30.472514058,114.42495002
2025-06-17 10:32:14,30.472517039,114.424946123
2025-06-17 10:32:15,30.472514041,114.424950025
2025-06-17 10:32:16,30.472513982,114.424949969
2025-06-17 10:32:17,30.472514033,114.424950054
2025-06-17 10:32:18,30.472513983,114.424949989
2025-06-17 10:32:19,30.472514016,114.424950036
2025-06-17 10:32:20,30.472513977,114.424950005
2025-06-17 10:32:21,30.472514007,114.424950052
2025-06-17 10:32:22,30.472513978,114.424950009
2025-06-17 10:32:23,30.472513963,114.424950039
2025-06-17 10:32:24,30.472513975,114.42495003
2025-06-17 10:32:25,30.472513739,114.424948035
2025-06-17 10:32:26,30.472513999,114.424950034
2025-06-17 10:32:27,30.472513041,114.4249474
2025-06-17 10:32:28,30.472514032,114.424950014
2025-06-17 10:32:29,30.472512965,114.424947885
2025-06-17 10:32:30,30.472514035,114.424950006
2025-06-17 10:32:31,30.472513684,114.424947997
2025-06-17 10:32:32,30.472514041,114.424950002
2025-06-17 10:32:33,30.472513946,114.424949973
2025-06-17 10:32:34,30.47251403,114.424950036
2025-06-17 10:32:35,30.472513978,114.424949955
2025-06-17 10:32:36,30.472514016,114.424950037
2025-06-17 10:32:37,30.47251397,114.424949974
2025-06-17 10:32:38,30.472514009,114.42495004
2025-06-17 10:32:39,30.472513966,114.424949992
2025-06-17 10:32:40,30.472515148,114.42494784
2025-06-17 10:32:41,30.472513978,114.424950014
2025-06-17 10:32:42,30.472513949,114.424950031
2025-06-17 10:32:43,30.472513997,114.424950042
